transaction_id,transaction_amount,transaction_hour,is_weekend,account_age_days,num_transactions_last_24h,avg_transaction_amount_30d,distance_from_home_km,is_foreign_transaction,merchant_category,payment_method,num_failed_attempts_last_hour,is_new_device,is_new_merchant,card_present,is_fraud
TXN100285,9.91,21,0,1578,4,31.0,3.56,0,electronics,digital_wallet,2,0,0,1,1
TXN100286,102.17,20,1,941,2,15.04,41.47,0,online_retail,credit_card,1,0,1,1,1
TXN100287,123.11,8,1,829,3,10.32,24.84,0,grocery,credit_card,2,0,1,0,0
TXN100288,53.72,6,0,2802,6,61.77,4.4,0,online_retail,credit_card,1,0,1,1,0
TXN100289,137.32,1,0,1546,5,86.05,7.13,0,travel,credit_card,0,0,1,0,0
TXN100290,9.36,17,0,4089,8,86.3,6.5,1,grocery,credit_card,0,1,0,0,0
TXN100291,10.91,7,1,2403,1,185.08,70.86,0,travel,digital_wallet,0,0,0,1,0
TXN100292,315.46,21,0,3711,4,67.97,36.19,0,online_retail,digital_wallet,0,0,0,1,0
TXN100293,52.91,20,0,1452,1,252.25,10.22,0,gas_station,debit_card,0,0,0,1,0
TXN100294,24.67,3,1,306,1,393.6,15.78,0,online_retail,debit_card,2,1,1,0,1
TXN100295,118.28,22,0,547,4,41.36,4.8,0,online_retail,digital_wallet,1,0,1,0,0
TXN100296,233.6,3,0,3208,4,43.19,37.29,0,electronics,credit_card,0,0,1,0,0
TXN100297,39.66,11,1,592,2,174.12,3.1,0,gas_station,debit_card,0,0,1,1,0
TXN100298,122.53,11,0,2723,1,86.15,9.2,0,electronics,debit_card,1,0,0,0,0
TXN100299,19.12,22,0,1388,6,600.01,18.89,0,other,debit_card,0,0,0,1,0
TXN100300,15.95,15,0,2821,4,129.94,41.52,0,electronics,credit_card,1,0,0,0,0
TXN100301,98.74,21,0,77,1,200.86,19.45,1,other,debit_card,0,0,0,1,1
TXN100302,134.98,14,0,3167,3,273.93,46.99,0,grocery,credit_card,1,0,0,1,0
TXN100303,151.1,19,0,1580,10,184.18,58.7,0,gas_station,debit_card,1,0,0,0,0
TXN100304,197.78,20,0,2569,3,531.53,24.07,0,grocery,digital_wallet,1,0,0,0,0
TXN100305,496.64,20,1,1983,2,83.94,5.16,0,gas_station,debit_card,3,0,1,0,0
TXN100306,109.46,9,0,1377,3,284.17,19.07,0,electronics,credit_card,0,0,1,1,0
TXN100307,74.22,9,1,2362,6,146.4,3.39,0,online_retail,digital_wallet,1,0,0,0,0
TXN100308,260.44,23,1,1173,2,72.59,7.38,0,grocery,debit_card,2,0,1,1,0
TXN100309,64.48,18,0,716,2,148.36,30.96,0,travel,credit_card,1,0,1,0,0
TXN100310,105.62,22,0,3518,3,283.51,33.46,0,restaurant,debit_card,0,0,0,1,0
TXN100311,18.19,13,1,2585,2,201.18,12.85,0,grocery,credit_card,0,0,0,0,0
TXN100312,10.91,22,0,491,3,114.27,14.51,0,grocery,credit_card,0,0,0,1,0
TXN100313,525.05,17,0,1956,2,37.5,9.26,0,grocery,debit_card,0,0,0,1,0
TXN100314,305.02,17,0,751,1,147.6,13.09,0,restaurant,debit_card,1,0,0,1,0
TXN100315,177.18,4,1,536,0,77.31,18.47,0,grocery,credit_card,0,0,0,0,0
TXN100316,84.55,13,0,121,8,81.41,18.39,0,other,credit_card,0,0,0,1,0
TXN100317,30.86,17,0,2890,5,40.66,37.42,0,jewelry,digital_wallet,0,0,0,1,0
TXN100318,34.37,18,0,2594,1,215.9,87.71,1,electronics,credit_card,0,0,1,1,0
TXN100319,41.84,22,0,666,1,74.35,11.47,0,electronics,credit_card,1,1,0,1,0
TXN100320,136.78,7,0,1438,2,135.13,2.15,0,gas_station,debit_card,0,0,0,0,0
TXN100321,188.71,7,0,2186,4,146.85,22.0,1,electronics,credit_card,0,0,0,0,0
TXN100322,192.1,23,0,1548,2,425.22,14.52,0,restaurant,debit_card,1,0,0,1,0
TXN100323,59.38,23,0,1925,3,76.4,33.36,0,online_retail,debit_card,1,0,0,1,0
TXN100324,584.42,4,0,850,4,285.37,3.77,0,travel,debit_card,0,0,0,1,0
TXN100325,224.72,9,0,982,3,220.85,18.23,1,other,debit_card,0,0,0,0,0
TXN100326,104.53,22,0,1828,8,98.74,12.19,0,online_retail,debit_card,0,0,0,1,0
TXN100327,145.72,4,1,1453,3,48.83,12.28,0,online_retail,digital_wallet,1,1,0,1,0
TXN100328,75.25,18,0,2708,4,202.05,20.1,0,online_retail,debit_card,0,0,0,0,0
TXN100329,44.82,2,1,2532,1,122.84,19.88,0,grocery,credit_card,0,0,1,1,0
TXN100330,85.12,4,0,1506,4,293.94,43.6,0,gas_station,credit_card,0,0,0,0,0
TXN100331,235.04,18,0,1109,1,23.29,4.49,0,online_retail,credit_card,0,0,0,1,0
TXN100332,6.59,14,1,567,6,62.18,4.71,0,grocery,digital_wallet,0,0,0,0,0
TXN100333,20.82,13,0,2004,2,41.98,13.91,0,jewelry,credit_card,0,0,0,1,0
TXN100334,12.11,20,0,2975,4,277.73,9.89,1,online_retail,digital_wallet,0,0,1,1,0
TXN100335,9.71,7,0,628,4,322.52,16.76,0,electronics,debit_card,0,0,0,0,0
TXN100336,272.29,12,0,403,4,52.84,4.06,0,electronics,credit_card,0,0,0,1,1
TXN100337,194.59,14,1,286,1,190.06,7.42,0,restaurant,credit_card,0,0,0,0,1
TXN100338,116.5,17,0,1344,3,281.93,7.89,1,grocery,debit_card,1,0,0,1,0
TXN100339,21.99,7,1,2578,3,187.85,108.91,0,gas_station,digital_wallet,0,0,0,1,0
TXN100340,80.88,15,0,386,7,123.37,28.83,1,other,debit_card,0,1,0,0,1
TXN100341,104.99,10,0,3423,4,318.48,35.71,0,restaurant,credit_card,0,0,0,0,0
TXN100342,33.82,13,0,285,4,108.2,14.74,0,restaurant,debit_card,1,1,0,0,0
TXN100343,94.93,20,1,395,3,71.84,9.84,0,gas_station,digital_wallet,1,1,1,1,0
TXN100344,98.64,9,0,1396,6,50.44,1.13,0,electronics,credit_card,0,1,1,0,0
TXN100345,115.94,16,0,1632,4,142.3,4.12,1,restaurant,digital_wallet,1,0,1,1,0
TXN100346,145.52,22,0,585,3,15.44,45.21,1,grocery,debit_card,2,1,0,0,1
TXN100347,12.83,18,0,2547,8,506.77,14.95,0,online_retail,debit_card,0,0,0,0,0
TXN100348,62.37,23,0,2075,5,188.44,79.2,0,gas_station,credit_card,1,0,1,0,1
TXN100349,182.01,14,0,2605,2,419.75,16.09,0,grocery,credit_card,1,0,1,1,1
TXN100350,114.89,6,1,2410,3,73.84,8.83,0,jewelry,digital_wallet,0,0,0,1,0
TXN100351,327.87,23,0,896,3,164.85,6.76,0,travel,credit_card,0,0,0,1,0
TXN100352,155.24,15,0,2927,2,61.49,62.69,0,other,credit_card,0,0,0,0,0
TXN100353,34.93,5,1,2451,1,206.56,6.21,0,other,credit_card,1,0,1,1,0
TXN100354,18.17,7,0,3050,3,179.37,3.53,0,gas_station,credit_card,0,0,1,1,0
TXN100355,163.77,6,0,2671,4,182.0,6.39,0,gas_station,credit_card,0,0,0,1,0
TXN100356,9.29,20,1,1076,1,173.0,22.81,0,electronics,debit_card,0,0,0,0,0
TXN100357,141.72,2,1,3030,3,85.66,3.53,0,travel,credit_card,1,0,0,1,0
TXN100358,385.51,17,0,2494,5,221.97,1.68,0,electronics,debit_card,1,1,0,1,0
TXN100359,131.18,13,1,1097,1,52.28,14.51,1,travel,credit_card,2,0,0,0,1
TXN100360,77.27,1,0,955,4,569.5,1.4,0,online_retail,debit_card,0,0,0,0,0
TXN100361,167.14,14,1,2822,1,133.55,10.21,0,jewelry,debit_card,1,0,0,1,1
TXN100362,109.3,18,0,2712,7,103.71,7.46,0,restaurant,digital_wallet,0,0,0,0,0
TXN100363,108.61,17,0,4006,2,97.61,10.01,1,online_retail,debit_card,0,0,0,1,0
TXN100364,424.31,12,0,1141,0,351.08,11.2,1,grocery,digital_wallet,0,1,0,0,0
TXN100365,93.4,8,0,1536,3,49.73,4.44,0,other,debit_card,1,0,0,0,0
TXN100366,450.33,3,0,1286,4,197.75,15.54,0,online_retail,credit_card,0,0,1,1,0
TXN100367,324.94,0,0,2000,1,147.04,7.53,0,gas_station,credit_card,1,1,1,1,0
TXN100368,38.61,8,0,316,2,214.06,32.84,0,other,credit_card,0,0,0,1,0
TXN100369,17.46,15,1,2120,3,392.45,27.68,0,jewelry,debit_card,1,1,0,1,0
TXN100370,20.96,0,0,3959,1,190.37,39.06,0,restaurant,debit_card,1,0,0,0,0
TXN100371,9.1,23,1,2952,2,78.39,28.24,1,electronics,credit_card,0,1,1,1,0
TXN100372,22.03,14,1,2412,3,160.83,2.39,0,online_retail,digital_wallet,1,0,1,0,0
TXN100373,196.18,7,0,3121,0,85.21,13.86,0,online_retail,credit_card,0,0,1,0,1
TXN100374,17.19,23,0,2436,2,348.39,22.69,0,online_retail,debit_card,1,0,0,1,0
TXN100375,82.8,4,0,3199,4,247.15,37.71,0,electronics,digital_wallet,0,0,0,1,0
TXN100376,277.61,22,0,3221,6,26.67,4.0,0,travel,digital_wallet,2,0,0,1,0
TXN100377,6.71,6,0,3264,3,108.91,5.67,0,travel,digital_wallet,1,0,0,0,0
TXN100378,312.38,9,0,251,6,315.26,35.35,0,jewelry,debit_card,0,0,0,0,0
TXN100379,51.74,10,0,2463,2,101.62,11.75,0,restaurant,credit_card,0,0,1,0,0
TXN100380,24.17,23,1,1316,3,61.88,13.1,0,restaurant,credit_card,2,0,1,0,0
TXN100381,215.28,6,0,29,4,102.88,17.53,0,travel,digital_wallet,0,0,0,1,0
TXN100382,126.82,23,0,1348,4,125.51,4.27,0,grocery,debit_card,0,0,0,1,0
TXN100383,275.29,8,0,97,1,97.99,27.56,0,online_retail,credit_card,0,0,1,1,0
TXN100384,168.53,6,0,3063,2,140.19,36.47,0,online_retail,debit_card,2,0,0,0,0
TXN100385,226.41,15,0,310,1,236.03,39.85,0,other,credit_card,0,0,0,1,0
TXN100386,57.66,16,1,57,4,185.46,0.7,0,restaurant,credit_card,0,0,0,1,0
TXN100387,36.53,8,0,324,5,66.22,32.84,0,restaurant,credit_card,1,0,0,1,0
TXN100388,220.5,3,0,2336,2,61.46,2.39,0,electronics,credit_card,1,0,0,0,0
TXN100389,212.39,9,1,163,1,151.17,56.06,0,grocery,digital_wallet,0,0,0,1,1
TXN100390,533.22,12,1,1592,3,66.41,15.2,0,online_retail,credit_card,0,0,0,1,0
TXN100391,85.36,0,0,3414,0,54.9,31.33,1,gas_station,debit_card,0,0,0,1,0
TXN100392,70.67,1,0,2868,2,157.61,18.78,0,jewelry,credit_card,0,0,0,0,0
TXN100393,242.71,22,0,3495,3,264.82,44.12,0,restaurant,debit_card,4,0,0,0,0
TXN100394,73.44,0,0,620,9,451.96,55.12,0,online_retail,credit_card,0,0,0,1,0
TXN100395,412.3,9,0,2413,0,82.0,6.12,0,electronics,debit_card,0,0,0,1,0
TXN100396,326.71,18,0,1588,0,71.44,10.13,0,electronics,debit_card,3,0,0,1,0
TXN100397,91.53,7,0,2309,3,46.84,13.19,0,other,credit_card,0,0,0,1,0
TXN100398,227.49,11,0,2846,1,229.53,4.45,0,gas_station,debit_card,0,0,0,1,0
TXN100399,198.2,2,0,3401,0,123.11,42.21,0,electronics,credit_card,1,0,0,0,0
TXN100400,20.88,19,0,2045,4,70.3,8.73,0,restaurant,credit_card,1,0,1,0,0
TXN100401,362.73,15,0,1776,5,284.82,1.51,0,online_retail,credit_card,1,0,1,1,0
TXN100402,122.0,20,0,3152,4,180.62,3.55,0,grocery,credit_card,1,0,0,1,0
TXN100403,255.35,20,1,345,3,244.97,15.78,0,other,debit_card,1,0,1,1,0
TXN100404,66.92,8,0,1542,5,31.22,33.04,0,grocery,credit_card,1,1,0,1,0
TXN100405,333.03,0,0,1528,2,364.68,17.28,0,gas_station,credit_card,0,0,1,1,1
TXN100406,77.84,8,0,780,1,130.28,3.85,0,other,credit_card,1,0,0,1,0
TXN100407,7.32,3,0,2892,1,299.98,7.72,0,online_retail,digital_wallet,0,0,1,1,0
TXN100408,282.39,12,0,1186,0,171.45,76.85,0,other,credit_card,0,1,0,1,0
TXN100409,16.57,3,0,563,6,78.6,1.08,1,electronics,debit_card,0,0,1,0,0
TXN100410,52.48,22,1,2242,3,104.48,101.12,0,travel,debit_card,0,0,1,1,0
TXN100411,343.53,14,0,256,2,36.83,50.09,0,restaurant,debit_card,0,0,0,1,0
TXN100412,420.53,6,1,2286,2,177.52,24.13,0,gas_station,digital_wallet,0,1,0,0,0
TXN100413,145.3,22,0,1493,4,23.93,52.47,0,online_retail,credit_card,1,0,0,1,0
TXN100414,149.67,18,1,3576,4,295.7,2.95,0,online_retail,credit_card,0,0,0,0,0
TXN100415,96.51,10,0,2987,2,131.23,56.55,0,grocery,credit_card,0,0,0,1,0
TXN100416,65.02,3,0,3022,4,90.66,4.62,0,gas_station,credit_card,0,1,0,0,0
TXN100417,75.96,8,0,3091,3,37.17,22.9,0,gas_station,credit_card,0,0,1,0,0
TXN100418,171.03,14,0,2925,2,153.03,12.52,0,gas_station,debit_card,0,0,1,1,0
TXN100419,252.19,18,1,2174,3,72.82,15.14,0,gas_station,credit_card,0,0,0,1,0
TXN100420,242.9,6,0,620,3,151.06,6.76,0,electronics,credit_card,0,0,0,0,0
TXN100421,215.99,17,0,3673,2,149.58,39.04,0,grocery,credit_card,0,0,1,0,1
TXN100422,18.02,6,0,595,3,18.17,23.45,0,jewelry,credit_card,1,0,0,0,0
TXN100423,89.84,5,1,2129,4,71.92,78.36,0,other,credit_card,0,0,0,1,0
TXN100424,12.49,10,0,3769,5,243.05,13.77,0,restaurant,credit_card,1,0,0,1,0
TXN100425,119.38,3,1,2383,3,141.65,24.93,0,restaurant,digital_wallet,0,0,0,1,0
TXN100426,101.73,9,1,231,2,138.62,49.89,0,online_retail,digital_wallet,0,0,0,1,0
TXN100427,409.36,8,1,1357,3,87.07,40.37,0,restaurant,credit_card,0,0,0,1,0
TXN100428,59.16,6,0,541,2,371.77,20.24,0,electronics,debit_card,0,0,0,1,0
TXN100429,24.82,18,1,1867,6,32.03,43.68,0,grocery,debit_card,1,0,0,1,0
TXN100430,24.85,7,1,1329,3,87.99,14.28,1,grocery,debit_card,0,0,0,1,1
TXN100431,232.91,16,0,400,6,133.18,9.73,0,online_retail,digital_wallet,0,0,0,0,0
TXN100432,147.11,17,1,2634,4,31.82,45.42,0,grocery,digital_wallet,0,0,0,0,0
TXN100433,16.85,15,0,3467,1,24.28,28.23,0,jewelry,debit_card,0,0,0,0,0
TXN100434,20.32,6,1,1850,2,88.66,5.34,0,other,debit_card,0,0,0,1,0
TXN100435,173.05,19,1,2294,4,274.09,0.83,1,restaurant,credit_card,1,0,0,0,0
TXN100436,15.32,5,0,1678,4,294.74,22.77,0,restaurant,debit_card,1,0,0,0,1
TXN100437,232.0,6,0,258,4,258.81,29.57,0,online_retail,debit_card,0,1,1,1,1
TXN100438,174.5,20,1,683,6,67.2,5.86,0,online_retail,debit_card,1,0,0,1,0
TXN100439,18.66,8,0,3482,3,189.2,31.8,1,grocery,debit_card,0,0,0,1,0
TXN100440,17.89,16,0,1378,5,49.94,10.66,0,online_retail,credit_card,0,0,0,1,0
TXN100441,678.56,1,1,589,3,307.83,6.53,0,electronics,digital_wallet,1,0,0,1,0
TXN100442,78.67,14,0,3509,1,36.08,3.17,0,gas_station,credit_card,1,0,1,1,0
TXN100443,87.25,20,0,1563,5,164.22,59.82,1,online_retail,digital_wallet,1,0,0,1,0
TXN100444,246.01,17,0,3363,3,230.38,4.45,0,restaurant,credit_card,2,0,0,1,0
TXN100445,373.83,13,0,1868,5,63.25,4.51,0,restaurant,credit_card,1,0,0,0,0
TXN100446,733.49,20,0,885,4,138.25,8.63,0,restaurant,debit_card,1,0,0,0,0
TXN100447,206.6,7,0,1798,2,71.32,5.73,0,jewelry,credit_card,1,0,0,0,1
TXN100448,86.65,9,0,385,1,4.86,3.99,0,electronics,credit_card,0,1,0,1,1
TXN100449,18.93,1,0,1972,2,75.71,8.44,0,restaurant,debit_card,1,1,0,1,0
TXN100450,226.6,16,1,1050,4,198.46,12.2,0,grocery,credit_card,2,0,0,1,0
TXN100451,133.05,17,0,1453,2,50.58,16.2,0,restaurant,credit_card,1,0,0,1,1
TXN100452,110.96,18,0,3024,4,85.99,2.77,0,jewelry,credit_card,1,0,0,1,0
TXN100453,462.2,17,0,1217,5,149.72,26.06,0,gas_station,debit_card,0,0,1,1,0
TXN100454,22.87,3,0,3338,1,302.31,7.13,0,other,credit_card,0,0,0,1,0
TXN100455,108.85,15,0,387,2,51.74,40.7,0,online_retail,debit_card,0,0,0,1,1
TXN100456,7.64,18,1,1448,1,81.42,9.1,0,electronics,debit_card,0,0,0,0,0
TXN100457,90.21,4,0,1749,2,514.68,37.6,0,grocery,credit_card,0,0,0,0,1
TXN100458,14.25,11,1,3285,2,181.47,6.69,0,grocery,credit_card,1,0,0,1,0
TXN100459,23.9,21,1,2144,3,172.93,12.75,0,online_retail,credit_card,2,1,0,1,0
TXN100460,24.66,9,1,1686,3,226.01,9.49,1,travel,digital_wallet,2,0,1,1,1
TXN100461,146.71,18,0,2718,6,358.73,9.03,0,restaurant,digital_wallet,2,0,1,1,0
TXN100462,174.02,12,0,3615,6,291.12,20.72,1,jewelry,digital_wallet,0,0,0,1,1
TXN100463,106.31,15,0,2325,2,44.77,26.18,1,online_retail,credit_card,0,1,0,1,0
TXN100464,433.94,15,0,1859,4,16.96,62.99,0,travel,credit_card,1,0,0,0,0
TXN100465,71.43,15,0,1177,5,29.04,20.72,0,grocery,credit_card,0,0,0,0,0
TXN100466,53.55,18,0,348,3,208.18,3.64,0,gas_station,debit_card,1,0,1,1,0
TXN100467,390.41,21,0,445,3,50.84,85.55,0,other,digital_wallet,0,0,0,0,1
TXN100468,49.06,7,0,1818,2,44.22,21.95,0,grocery,debit_card,0,0,0,1,0
TXN100469,445.87,22,0,97,7,85.5,10.41,0,other,debit_card,1,0,0,0,0
TXN100470,7.12,15,1,750,2,322.49,58.3,0,restaurant,credit_card,0,0,0,0,0
TXN100471,505.09,14,0,3246,3,58.06,57.83,0,other,debit_card,0,0,0,0,0
TXN100472,11.23,7,0,287,3,101.42,1.33,0,gas_station,debit_card,0,0,1,1,0
TXN100473,345.25,10,1,590,3,119.85,0.36,0,other,debit_card,0,0,0,0,0
TXN100474,126.58,15,1,2420,2,143.06,0.82,0,online_retail,digital_wallet,0,0,1,1,0
TXN100475,718.66,8,0,2809,2,113.8,21.85,0,grocery,credit_card,0,0,0,1,1
TXN100476,18.75,6,0,800,2,210.57,20.05,0,grocery,credit_card,0,0,0,0,0
TXN100477,109.93,19,0,1941,6,71.87,30.73,0,online_retail,credit_card,0,0,0,1,0
TXN100478,527.94,9,0,2271,4,51.57,21.67,0,grocery,debit_card,0,0,0,0,0
TXN100479,158.53,15,0,1607,4,82.73,5.18,0,electronics,credit_card,1,0,0,1,0
TXN100480,158.07,0,0,2252,1,104.3,3.68,0,electronics,credit_card,0,0,0,0,0
TXN100481,217.92,1,1,3010,3,98.28,39.67,0,restaurant,credit_card,1,0,1,1,0
TXN100482,96.98,20,1,467,6,217.13,62.23,0,online_retail,credit_card,2,0,0,0,0
TXN100483,164.2,3,0,1705,2,122.03,7.42,0,travel,credit_card,0,0,0,1,0
TXN100484,135.74,19,0,3180,4,240.64,3.64,0,other,debit_card,2,0,0,1,0
TXN100485,345.0,21,1,1673,0,357.15,8.07,0,other,credit_card,0,0,0,0,0
TXN100486,10.91,11,0,2748,1,63.39,0.88,0,gas_station,digital_wallet,0,0,0,1,0
TXN100487,57.37,21,1,1910,0,232.44,3.26,0,other,digital_wallet,1,0,0,1,0
TXN100488,411.34,10,0,2623,1,278.92,9.39,0,gas_station,debit_card,0,0,0,1,0
TXN100489,364.42,22,1,262,3,371.82,6.99,0,other,credit_card,0,0,0,1,0
TXN100490,109.62,5,0,2330,4,41.39,31.71,0,grocery,digital_wallet,1,0,1,1,0
TXN100491,156.94,10,1,2553,2,239.93,56.06,0,other,debit_card,0,0,0,0,0
TXN100492,51.92,9,0,3075,4,389.63,49.47,1,electronics,debit_card,0,0,0,1,0
TXN100493,38.29,18,0,317,4,141.28,15.06,0,online_retail,debit_card,0,1,1,1,0
TXN100494,94.88,1,0,71,3,68.62,21.16,0,restaurant,credit_card,1,0,1,1,0
TXN100495,78.75,19,0,1072,4,361.78,13.78,0,online_retail,debit_card,0,0,0,1,0
TXN100496,109.52,0,0,187,4,376.85,2.55,0,online_retail,credit_card,0,0,0,0,0
TXN100497,16.46,7,0,1603,1,208.96,21.29,0,restaurant,digital_wallet,0,0,0,0,0
TXN100498,436.86,14,0,2621,2,150.2,9.95,0,online_retail,debit_card,1,0,0,0,0
TXN100499,541.22,3,1,2127,2,44.75,0.13,0,restaurant,credit_card,1,0,1,0,0
TXN100500,217.52,11,1,2427,4,268.94,18.74,0,grocery,credit_card,0,0,0,1,0
TXN100501,133.84,23,0,1512,7,155.63,3.16,0,online_retail,credit_card,2,0,0,1,0
TXN100502,55.55,19,0,2685,4,174.88,55.32,0,online_retail,credit_card,0,1,1,0,0
TXN100503,214.72,0,1,102,6,177.03,40.99,0,online_retail,digital_wallet,1,0,0,1,0
TXN100504,124.82,14,1,1068,3,555.12,3.44,0,grocery,credit_card,1,0,0,1,0
TXN100505,29.62,14,0,1103,3,46.09,0.67,0,restaurant,credit_card,0,0,0,0,0
TXN100506,491.69,1,0,3032,2,260.65,0.09,0,jewelry,debit_card,1,0,1,0,0
TXN100507,278.51,15,1,2097,3,102.65,38.81,0,travel,debit_card,0,1,0,1,0
TXN100508,424.29,12,1,2325,2,279.86,2.71,0,restaurant,debit_card,0,0,1,1,0
TXN100509,210.46,16,1,954,4,85.01,12.04,0,grocery,credit_card,1,1,0,0,1
TXN100510,122.35,7,0,2010,2,259.25,1.29,0,restaurant,credit_card,0,0,0,1,0
TXN100511,83.24,6,0,261,2,171.87,7.66,0,jewelry,credit_card,1,1,1,0,0
TXN100512,414.77,17,0,2168,4,102.73,33.03,0,jewelry,credit_card,0,1,0,1,1
TXN100513,303.41,17,0,225,1,94.1,7.95,0,grocery,credit_card,0,0,0,0,0
TXN100514,13.13,3,1,3807,3,76.58,33.43,0,other,debit_card,1,0,1,0,1
TXN100515,9.39,5,0,3077,3,101.99,19.92,0,online_retail,credit_card,1,1,0,1,0
TXN100516,82.18,14,0,2905,3,40.43,14.78,1,restaurant,credit_card,0,0,0,0,0
TXN100517,234.37,19,1,2720,3,296.01,26.35,0,jewelry,credit_card,0,0,1,0,0
TXN100518,734.68,4,1,1189,0,334.74,52.08,0,grocery,credit_card,1,0,0,1,0
TXN100519,35.81,5,0,1212,2,31.58,32.9,0,travel,digital_wallet,1,0,0,1,0
TXN100520,124.85,19,0,680,2,241.86,21.13,0,jewelry,debit_card,0,0,0,1,0
TXN100521,69.15,16,0,2630,2,178.74,25.82,0,travel,credit_card,0,1,0,0,0
TXN100522,622.8,21,0,3309,5,28.9,5.16,0,gas_station,debit_card,2,0,0,1,0
TXN100523,275.49,18,0,2948,2,125.65,68.77,0,electronics,debit_card,0,0,1,0,0
TXN100524,329.4,22,0,2842,2,158.44,4.55,0,online_retail,credit_card,0,0,1,1,0
TXN100525,94.7,4,0,1139,2,155.74,7.38,0,restaurant,debit_card,0,0,0,0,0
TXN100526,101.67,6,0,2163,3,75.83,13.07,0,gas_station,digital_wallet,0,0,1,1,0
TXN100527,53.75,5,0,804,3,43.87,3.05,0,grocery,credit_card,0,1,1,0,0
TXN100528,14.13,1,0,2190,4,73.14,15.36,0,other,digital_wallet,0,0,0,1,0
TXN100529,368.07,18,0,128,3,246.08,4.03,0,travel,credit_card,1,0,0,1,0
TXN100530,245.53,15,0,82,2,25.4,66.54,1,travel,digital_wallet,2,0,0,0,0
TXN100531,1099.42,2,0,749,7,110.47,45.11,0,grocery,debit_card,0,0,1,1,0
TXN100532,814.2,4,0,1388,6,170.67,12.94,0,grocery,debit_card,0,0,0,1,0
TXN100533,133.66,4,0,1250,4,93.79,17.67,0,electronics,credit_card,0,0,0,0,0
TXN100534,186.28,9,0,3865,2,214.51,2.98,1,grocery,debit_card,0,1,0,0,1
TXN100535,474.36,10,1,3197,3,157.7,37.94,0,travel,credit_card,0,0,1,1,0
TXN100536,271.11,6,0,2283,1,90.98,12.0,1,gas_station,debit_card,0,0,0,0,1
TXN100537,54.65,22,0,1010,2,74.86,5.39,0,gas_station,credit_card,0,0,1,0,0
TXN100538,71.14,5,1,2676,3,208.13,122.13,0,grocery,credit_card,0,0,0,1,0
TXN100539,23.42,13,0,1716,2,400.58,20.45,0,travel,credit_card,0,0,0,1,0
TXN100540,381.46,10,0,97,6,90.3,1.2,0,grocery,digital_wallet,1,0,1,0,1
TXN100541,131.11,9,0,1360,5,91.43,51.53,0,restaurant,debit_card,0,0,0,1,0
TXN100542,45.27,19,0,276,2,237.09,21.55,0,other,credit_card,0,0,0,0,0
TXN100543,168.41,23,0,1986,4,39.27,10.82,0,restaurant,credit_card,1,1,1,1,1
TXN100544,144.93,0,0,1822,4,715.61,2.78,0,jewelry,digital_wallet,2,0,0,1,0
TXN100545,70.16,11,0,921,2,222.75,15.1,0,other,credit_card,2,0,0,1,0
TXN100546,23.65,2,0,2677,4,132.39,28.36,0,grocery,credit_card,0,0,0,1,0
TXN100547,152.41,10,0,2300,1,197.19,1.56,0,grocery,digital_wallet,1,0,1,0,0
TXN100548,125.39,14,0,599,3,161.66,3.66,0,online_retail,credit_card,1,0,0,1,0
TXN100549,245.76,9,0,2277,6,78.29,21.04,0,online_retail,credit_card,0,0,1,1,0
TXN100550,120.6,7,1,3518,3,19.47,16.39,0,travel,credit_card,0,0,1,1,0
TXN100551,311.92,7,1,2077,2,152.03,46.52,1,electronics,debit_card,0,0,0,0,0
TXN100552,129.95,7,0,1894,6,96.35,26.59,0,grocery,debit_card,1,0,0,0,0
TXN100553,164.01,7,1,1707,5,73.18,72.16,0,jewelry,debit_card,1,0,1,1,0
TXN100554,315.59,8,0,1029,4,105.7,13.82,0,electronics,credit_card,0,1,0,1,0
TXN100555,79.52,16,0,3194,7,366.33,32.19,0,travel,debit_card,2,1,0,1,0
TXN100556,24.28,2,0,3092,7,39.12,0.89,0,gas_station,credit_card,1,0,0,1,0
TXN100557,8.29,0,0,2883,4,104.21,5.83,0,restaurant,debit_card,1,0,0,0,0
TXN100558,186.09,12,0,1578,4,111.16,24.13,0,gas_station,credit_card,0,0,0,0,0
TXN100559,135.06,16,0,239,2,96.07,28.03,0,other,digital_wallet,0,0,0,0,0
TXN100560,186.07,6,1,125,4,150.16,18.9,0,travel,debit_card,1,0,0,1,0
TXN100561,42.59,4,0,4317,3,87.84,10.28,0,electronics,credit_card,1,0,1,0,0
TXN100562,27.16,14,1,1672,3,81.1,7.01,1,electronics,debit_card,1,1,0,1,1
TXN100563,6.57,9,0,1994,3,347.36,4.5,0,grocery,credit_card,0,0,0,1,0
TXN100564,77.71,17,0,2585,0,68.62,41.07,0,grocery,debit_card,1,0,0,0,0
TXN100565,151.58,3,0,1737,7,72.01,3.34,0,gas_station,digital_wallet,1,0,0,1,0
TXN100566,78.19,2,0,1282,3,59.34,13.06,0,other,debit_card,0,0,0,0,0
TXN100567,84.42,13,0,3110,5,93.67,34.49,1,online_retail,digital_wallet,0,0,0,1,1
TXN100568,381.03,9,0,1012,0,255.29,4.33,0,online_retail,credit_card,1,0,0,0,0
TXN100569,70.8,17,0,3608,1,114.42,2.98,0,online_retail,debit_card,1,0,0,1,0
TXN100570,95.17,12,0,1598,2,101.12,20.78,1,grocery,debit_card,1,0,0,1,0
TXN100571,232.72,8,0,2346,1,166.69,6.62,1,grocery,credit_card,0,1,0,1,1
